"Source_ID","PDF","n_species","logitMSA_loss_pred","logitMSA_loss_pred_lwr","logitMSA_loss_pred_med","logitMSA_loss_pred_mea","logitMSA_loss_pred_upr","MSA_loss_pred","MSA_loss_pred_lwr","MSA_loss_pred_med","MSA_loss_pred_mea","MSA_loss_pred_upr"
0,0.55,1,0.913665740292118,0.558181486876242,0.952532747041403,0.94612003549261,1.32307587770454,0.713749700518962,0.63603166711451,0.721624248546248,0.720334216796103,0.789692997226966
0,0.56,1,0.956980054163485,0.609341863786169,0.997210103336932,0.991559793235715,1.36019702184816,0.722516754422526,0.647790657699461,0.730509698184995,0.729395900606421,0.795791717062537
0,0.57,1,1.00029436803485,0.660561286712268,1.04426293816621,1.03699955097882,1.40188538344065,0.731116450961744,0.659386462452345,0.739671704978679,0.738270652658331,0.802482899991496
0,0.58,1,1.04360868190622,0.709776885033631,1.09238609199717,1.08243930872193,1.43589483430142,0.739545703292601,0.670351857683112,0.748830771940379,0.746955322246906,0.807818137919602
0,0.59,1,1.08692299577759,0.762628732559145,1.13530691135555,1.12787906646503,1.48054210140051,0.747801858933706,0.681924187797719,0.756816940590457,0.755447275969202,0.814654447957694
0,0.6,1,1.13023730964895,0.808684690593093,1.1779449405007,1.17331882420814,1.52425583218792,0.755882691090941,0.6918291490394,0.764578097427814,0.763744384804891,0.821164318825613
0,0.61,1,1.17355162352032,0.852640372896645,1.2226535733206,1.21875858195124,1.56993671985627,0.7637863882774,0.701120727461196,0.772530191879339,0.771845009126711,0.827774586994213
0,0.62,1,1.21686593739169,0.892649222148892,1.26677171468748,1.26419833969435,1.61382647808558,0.771511542397907,0.709436576321358,0.780189617871526,0.779747981881262,0.833941965023612
0,0.63,1,1.26018025126305,0.94141203338081,1.31150211271114,1.30963809743745,1.65776714200202,0.779057135470344,0.719384793317812,0.787764405132222,0.787452590181925,0.839938040680527
0,0.64,1,1.30349456513442,0.984462055571404,1.35865868853461,1.35507785518056,1.70328802936679,0.786422525156718,0.72799268793442,0.795541612976002,0.794958555553707,0.845963682721745
0,0.65,1,1.34680887900579,1.03496700836607,1.40444671645959,1.40051761292366,1.74676639685034,0.793607429275569,0.737877720191553,0.802888567247887,0.802266013065036,0.85154448576953
0,0.66,1,1.39012319287715,1.07757747887105,1.45059391288401,1.44595737066677,1.79020309977043,0.800611909464099,0.746035270013953,0.810089820926057,0.809375489574201,0.856952175339631
0,0.67,1,1.43343750674852,1.11615457036493,1.49617153444566,1.49139712840987,1.83652854797757,0.807436354153554,0.753274732271358,0.817002779755981,0.816287881308666,0.862537627387079
0,0.68,1,1.47675182061989,1.16006388872553,1.54248023124536,1.53683688615298,1.89075329638713,0.814081461015138,0.761344323563511,0.823824988642316,0.823004430984188,0.868841397076183
0,0.69,1,1.52006613449126,1.19913552751371,1.58556462519694,1.58227664389608,1.94076677472702,0.820548219026191,0.768370962952479,0.829991161518825,0.82952670465795,0.87443635754135
0,0.7,1,1.56338044836262,1.24415209434859,1.63089221751103,1.62771640163919,1.99490319594783,0.82683789029793,0.776285919370333,0.83629182697345,0.835856568496021,0.880260906780196
0,0.71,1,1.60669476223399,1.2856164754415,1.67448651981406,1.67315615938229,2.04459025753073,0.832951991796743,0.783404308049351,0.842173074424623,0.84199616562082,0.885399852011883
0,0.72,1,1.65000907610536,1.32836094086525,1.71801764279767,1.7185959171254,2.09732531236112,0.838892277081201,0.79056938594287,0.847873319968264,0.847947893189085,0.890642941394399
0,0.73,1,1.69332338997672,1.37252530399187,1.76253804330886,1.7640356748685,2.15025596904983,0.844660718166702,0.797787848034964,0.853527247319086,0.85371437983541,0.895692693798475
0,0.74,1,1.73663770384809,1.41513856376211,1.80838981549797,1.80947543261161,2.20565926459753,0.850259487619182,0.804575165123289,0.85916715627804,0.859298463601086,0.90075656481307
0,0.75,1,1.77995201771946,1.45690045249002,1.85099119165023,1.85491519035471,2.26399057556855,0.855690940968854,0.81105814924962,0.864243438245414,0.864703170452742,0.905850520348536
0,0.76,1,1.82326633159082,1.49404044140429,1.89623422453852,1.90035494809782,2.3197598191172,0.860957599524448,0.81668394638888,0.869464720188886,0.869931693480588,0.910500370388993
0,0.77,1,1.86658064546219,1.53459221132979,1.9419381680159,1.94579470584092,2.37676913722341,0.866062133658214,0.822677216276925,0.87456491709293,0.874987372851796,0.915038593994041
0,0.78,1,1.90989495933356,1.57352743521894,1.98690725224734,1.99123446358403,2.4307166781415,0.871007346622041,0.828285890767374,0.879415555353709,0.879873676581118,0.919139813608621
0,0.79,1,1.95320927320492,1.60859976663863,2.03198205757564,2.03667422132713,2.48755567864335,0.875796158945486,0.833216891670194,0.884114306676174,0.884594182168054,0.923264809118546
0,0.8,1,1.99652358707629,1.64615515511748,2.07580222512537,2.08211397907024,2.53436609662948,0.880431593457477,0.838370731330663,0.888528941183818,0.889152559138048,0.926516168658224
0,0.81,1,2.03983790094766,1.68718611677545,2.12146702041885,2.12755373681334,2.58422705128943,0.884916760964919,0.843853748320785,0.892972217666297,0.89355255251424,0.929839534921075
