"Source_ID","PDF","Taxon_group","n_species","logitMSA_loss_pred","logitMSA_loss_pred_lwr","logitMSA_loss_pred_med","logitMSA_loss_pred_mea","logitMSA_loss_pred_upr","MSA_loss_pred","MSA_loss_pred_lwr","MSA_loss_pred_med","MSA_loss_pred_mea","MSA_loss_pred_upr"
0,0.3,"Invertebrates",1,-0.156535249628336,-0.412098064992195,-0.130354919669032,-0.128549168696052,0.199418340570154,0.460945901185308,0.398409151383453,0.467457338544584,0.467906890248014,0.549690022794671
0,0.31,"Invertebrates",1,-0.114630117300807,-0.364877835498039,-0.084594679771469,-0.08264804247858,0.242999026131767,0.471373809642794,0.409779294477971,0.478863933152898,0.479349742683238,0.560452579229469
0,0.32,"Invertebrates",1,-0.0727249849732787,-0.313323336377079,-0.0387443626002995,-0.0367469162611079,0.282339345672411,0.481826762789075,0.422303758120805,0.490315120837979,0.490814304559286,0.570119652143237
0,0.33,"Invertebrates",1,-0.0308198526457502,-0.268914032267549,0.0072031957827029,0.00915420995636422,0.328946051816738,0.492295646669126,0.433173717929769,0.501800791159357,0.502288536507584,0.581502912937724
0,0.34,"Invertebrates",1,0.0110852796817784,-0.216097036550385,0.0524506299757131,0.0550553361738363,0.372390959538615,0.502771291541686,0.44618499881113,0.513109652169036,0.513760358478572,0.592036591966574
0,0.35,"Invertebrates",1,0.052990412009307,-0.169441650220303,0.0988406980632462,0.100956462391308,0.415708885424043,0.513244503951353,0.457740646266325,0.524690077012762,0.525217700566023,0.602455969239228
0,0.36,"Invertebrates",1,0.0948955443368353,-0.12438731232825,0.145221300729076,0.14685758860878,0.459026811309472,0.523706098977215,0.468943204683843,0.536241655186118,0.536648553740745,0.612783283354882
0,0.37,"Invertebrates",1,0.136800676664364,-0.0834962635900931,0.194079389124447,0.192758714826252,0.501825787326648,0.534146932417928,0.479138052835589,0.548368119778421,0.548041020041283,0.622888301970844
0,0.38,"Invertebrates",1,0.178705808991892,-0.0425304248064261,0.239207530398622,0.238659841043724,0.54467821844829,0.544557932673913,0.489368996229529,0.559518348359821,0.559383361777515,0.63290001792945
0,0.39,"Invertebrates",1,0.220610941319421,0.0041381537948199,0.285710132869091,0.284560967261197,0.588401363910937,0.554930132091239,0.501034536972394,0.57094557957488,0.570664049318053,0.642998260335062
0,0.4,"Invertebrates",1,0.262516073646949,0.046107156311225,0.334511220953678,0.330462093478669,0.632124509373584,0.56525469753857,0.51152474747403,0.582856619830023,0.581871807053755,0.652971032049973
0,0.41,"Invertebrates",1,0.304421205974478,0.090520190557281,0.382204092210039,0.376363219696141,0.675889318923199,0.57552295999824,0.52261460791884,0.594404592991542,0.592995657156872,0.662820619333922
0,0.42,"Invertebrates",1,0.346326338302006,0.135706054923217,0.428251691465843,0.422264345913613,0.719708006905867,0.585726442964846,0.533874543171654,0.605456111313706,0.604024960787921,0.67254271495735
0,0.43,"Invertebrates",1,0.388231470629535,0.178315246921168,0.474855148887153,0.468165472131085,0.764508455791668,0.595856889459498,0.544461065897318,0.61653225936565,0.614949456439385,0.682331767016158
0,0.44,"Invertebrates",1,0.430136602957063,0.220867682287479,0.521099846236739,0.514066598348557,0.807209087056514,0.605906287484752,0.554993541769144,0.627404911162449,0.625759295146124,0.691514459017276
0,0.45,"Invertebrates",1,0.472041735284592,0.263492860248933,0.567140767478281,0.559967724566029,0.851087750302328,0.615866893764015,0.565494719542173,0.638103160751006,0.636445072336035,0.70079527313076
0,0.46,"Invertebrates",1,0.513946867612121,0.306278020620912,0.612825682603104,0.605868850783501,0.894851006363712,0.625731255629377,0.575976509181197,0.648585108712424,0.646997856140034,0.70989023463732
0,0.47,"Invertebrates",1,0.555851999939649,0.350874272851302,0.656894208641893,0.651769977000973,0.938507787712361,0.635492230943259,0.586829571739142,0.658562370805183,0.657409212027079,0.718798138964352
0,0.48,"Invertebrates",1,0.597757132267178,0.39308122441014,0.703397040084187,0.697671103218445,0.984917043491077,0.645143005961326,0.597024220772592,0.668940508892994,0.667671223676702,0.728082774992726
0,0.49,"Invertebrates",1,0.639662264594706,0.434328260037583,0.74927868503345,0.743572229435917,1.03250182330855,0.654677111066723,0.606906741945572,0.679021507946005,0.677776510047534,0.737400638894991
0,0.5,"Invertebrates",1,0.681567396922235,0.477442961167209,0.7955157395453,0.789473355653389,1.07915444590102,0.664088434328233,0.617143885761046,0.689014438087472,0.687718238644855,0.746333936726385
0,0.51,"Invertebrates",1,0.723472529249763,0.519646950496388,0.84005139266124,0.835374481870861,1.12771861597593,0.673371232857252,0.627065207826178,0.698476039780593,0.697490135032479,0.75541763205762
0,0.52,"Invertebrates",1,0.765377661577292,0.562298635810662,0.885806099960678,0.881275608088333,1.17719299206346,0.682520141960139,0.636984233252146,0.708023941216614,0.707086488673719,0.764442720962753
0,0.53,"Invertebrates",1,0.80728279390482,0.607721334689987,0.93096306496395,0.927176734305805,1.23335671540075,0.691530182103243,0.647420832657335,0.717270629642044,0.716502155222196,0.774405537925094
0,0.54,"Invertebrates",1,0.849187926232349,0.647626589471149,0.975395241363307,0.973077860523277,1.28305562618769,0.700396763727452,0.656475420902681,0.726193576682114,0.725732555415542,0.782969462677058
0,0.55,"Invertebrates",1,0.891093058559877,0.690279320594766,1.0213604229079,1.01897898674075,1.32716789595522,0.709115689967279,0.666029060128144,0.735237508634971,0.734773670753116,0.790371785697699
0,0.56,"Invertebrates",1,0.932998190887406,0.732369822143268,1.06566024262902,1.06488011295822,1.37763268543022,0.71768315734603,0.67532509815453,0.743770738291564,0.743622036162709,0.798610530035215
0,0.57,"Invertebrates",1,0.974903323214934,0.774731946835439,1.11367284857832,1.11078123917569,1.43048251867044,0.726095754533423,0.684543618807543,0.752813209680671,0.752274729880605,0.806976486631171
0,0.58,"Invertebrates",1,1.01680845554246,0.814919962685277,1.15849892948369,1.15668236539317,1.48047227369702,0.734350459264979,0.693156926420504,0.761059855520586,0.760729360784376,0.814643904261045
0,0.59,"Invertebrates",1,1.05871358786999,0.85829282140624,1.20483216812994,1.20258349161064,1.52773127985094,0.742444633533551,0.702303852451232,0.769383283722228,0.768984053428532,0.821674130850445
0,0.6,"Invertebrates",1,1.10061872019752,0.898318645576691,1.25133598372485,1.24848461782811,1.57573882604237,0.75037601717244,0.710603861263307,0.777531040673792,0.777037431039685,0.82860018499254
0,0.61,"Invertebrates",1,1.14252385252505,0.940136253306171,1.2989194885211,1.29438574404558,1.62756321972794,0.758142719956738,0.719127179127657,0.785653078566899,0.784888596730628,0.835835550800566
0,0.62,"Invertebrates",1,1.18442898485258,0.983046815360934,1.34482851122755,1.34028687026305,1.68083901183806,0.765743212354749,0.727712352602694,0.793282866963146,0.792537113191826,0.843015598150345
0,0.63,"Invertebrates",1,1.22633411718011,1.02084608211863,1.38970560719248,1.38618799648053,1.73179849060093,0.773176315064837,0.735137373238735,0.800545240857665,0.799982981114655,0.849642322378598
0,0.64,"Invertebrates",1,1.26823924950763,1.0620753855568,1.43723750903994,1.432089122698,1.78208942941159,0.780441187474678,0.743086954374774,0.80802649933231,0.807226616593743,0.855954676409641
0,0.65,"Invertebrates",1,1.31014438183516,1.10659299624393,1.48389855920901,1.47799024891547,1.83437874806079,0.787537315180034,0.751493395156558,0.815160713022259,0.814268827746175,0.862282534485557
0,0.66,"Invertebrates",1,1.35204951416269,1.15084673153071,1.53067475147927,1.52389137513294,1.88821040767286,0.794464496698723,0.759665541935307,0.822105016958081,0.821110790773767,0.868551347701756
0,0.67,"Invertebrates",1,1.39395464649022,1.19029834021973,1.57660299087179,1.56979250135041,1.94232154804599,0.801222829512717,0.7667944178933,0.828722880490618,0.827754025681165,0.874606968273627
0,0.68,"Invertebrates",1,1.43585977881775,1.23423749290284,1.62120814539617,1.61569362756789,1.99260606250255,0.807812695567359,0.774559373974004,0.834961680437475,0.834200371847931,0.880018573567456
0,0.69,"Invertebrates",1,1.47776491114528,1.27086541623717,1.66760318003435,1.66159475378536,2.04960294680935,0.814234746351701,0.780890856907075,0.841256001153839,0.840451963637013,0.885907492556179
0,0.7,"Invertebrates",1,1.51967004347281,1.30720606952778,1.71210767149684,1.70749588000283,2.10242778912184,0.820489887678124,0.787045254653704,0.84710945910976,0.846511206205723,0.891138923206984
0,0.71,"Invertebrates",1,1.56157517580033,1.34450692097215,1.75795620128555,1.7533970062203,2.1519710577838,0.826579264272819,0.793230125959763,0.852953504019868,0.85238075166869,0.895852821185162
0,0.72,"Invertebrates",1,1.60348030812786,1.38274508764752,1.80446244352237,1.79929813243777,2.2099093742755,0.832504244281539,0.799431511524889,0.858691277723069,0.858063475745517,0.901135853267073
0,0.73,"Invertebrates",1,1.64538544045539,1.41697453498327,1.85071516767912,1.84519925865525,2.26648809502878,0.838266403787506,0.804863680748523,0.864211050002773,0.863562455009371,0.906063306387952
0,0.74,"Invertebrates",1,1.68729057278292,1.4558579369179,1.89523763243377,1.89110038487272,2.32050176339978,0.843867511430452,0.810898339406202,0.869351569496862,0.868880944836583,0.910560812605916
0,0.75,"Invertebrates",1,1.72919570511045,1.49822191244054,1.9414965033324,1.93700151109019,2.37466351939269,0.849309513207766,0.81730913097872,0.874516457965304,0.874022358141824,0.91487475389828
0,0.76,"Invertebrates",1,1.77110083743798,1.53582705103815,1.98894181064267,1.98290263730766,2.4282205570799,0.854594517530638,0.822857282199099,0.879631141236837,0.878990244968555,0.918954103158496
0,0.77,"Invertebrates",1,1.8130059697655,1.57705211807515,2.03563430207608,2.02880376352513,2.48117258924781,0.859724780600076,0.828786620763703,0.884487977137052,0.883788272990493,0.922811363462389
0,0.78,"Invertebrates",1,1.85491110209303,1.61567800811385,2.08109012384266,2.07470488974261,2.53454383596203,0.864702692159765,0.834198211508225,0.889051607460334,0.888420208966787,0.926528268938115
0,0.79,"Invertebrates",1,1.89681623442056,1.64960127315356,2.12706346637469,2.12060601596008,2.58887235358578,0.869530761675103,0.838837154069349,0.893505910762311,0.892889901181475,0.93014198058494
0,0.8,"Invertebrates",1,1.93872136674809,1.68886608762957,2.17478064647415,2.16650714217755,2.64348501556103,0.874211604980343,0.844074981157658,0.897961833996064,0.89720126288683,0.933608305763281
0,0.81,"Invertebrates",1,1.98062649907562,1.73164888877998,2.22203232564041,2.21240826839502,2.69808235139847,0.878747931428741,0.849623209709417,0.902210647499969,0.901358256760101,0.936913393008907
0,0.82,"Invertebrates",1,2.02253163140315,1.76723810593236,2.26604465989513,2.2583093946125,2.74819205871589,0.883142531573958,0.85411386622359,0.906025557678178,0.905364880374261,0.939811162846424
0,0.83,"Invertebrates",1,2.06443676373068,1.8062543277557,2.31215528584494,2.30421052082997,2.80048229981478,0.887398265404715,0.858908566255747,0.909878743672322,0.909225152675385,0.942701881110129
0,0.84,"Invertebrates",1,2.1063418960582,1.84165321664356,2.35923944574698,2.35011164704744,2.85462908844414,0.891518051148872,0.863144113145978,0.913665831415202,0.912943101452314,0.945557473573797
0,0.85,"Invertebrates",1,2.14824702838573,1.87761227331388,2.40328095417586,2.39601277326491,2.90801345093345,0.895504854657785,0.867336626439437,0.917077150750607,0.91652275177826,0.948241151737758
0,0.86,"Invertebrates",1,2.19015216071326,1.91846495700592,2.44739830587879,2.44191389948238,2.95742460876025,0.899361679376861,0.871967158645764,0.920370985662134,0.919968115398875,0.950613225385584
0,0.87,"Invertebrates",1,2.23205729304079,1.95936753628516,2.49416046211637,2.48781502569986,3.00518855586732,0.903091556903821,0.87646448905299,0.923731431389134,0.923283181037043,0.952807978788095
0,0.88,"Invertebrates",1,2.27396242536832,2.00015852168046,2.54206762255006,2.53371615191733,3.05295250297439,0.906697538132157,0.880813720732811,0.927038799689656,0.926471905581127,0.954909823475254
0,0.89,"Invertebrates",1,2.31586755769585,2.0408694911706,2.58807889803602,2.5796172781348,3.10104329325806,0.910182684973762,0.89,0.930090405928539,0.929538206120669,0.956935759375203
0,0.9,"Invertebrates",1,2.35777269002338,2.07415528743815,2.63500425907602,2.62551840435227,3.1538175207632,0.913550062651561,0.9,0.933080698913848,0.932485952791386,0.959058879506933
0,0.91,"Invertebrates",1,2.3996778223509,2.10738504899413,2.67950926404508,2.67141953056974,3.20841973552338,0.91680273255027,0.91,0.935806650131877,0.935318962389808,0.961149900230746
0,0.92,"Invertebrates",1,2.44158295467843,2.14061481055011,2.72521366560259,2.71732065678722,3.26302195028357,NA,0.92,0.938498152104997,0.938040992716888,0.963138229232815
0,0.93,"Invertebrates",1,2.48348808700596,2.1738445721061,2.77016749075363,2.76322178300469,3.31762416504376,NA,0.93,0.941042279894668,0.940655737609414,0.96502849914031
0,0.94,"Invertebrates",1,2.52539321933349,2.20872010107304,2.81450156590222,2.80912290922216,3.37222637980394,NA,0.94,0.943454449359329,0.943166822617948,0.966825174902163
0,0.95,"Invertebrates",1,2.56729835166102,2.24721658918387,2.85999026271668,2.85502403543963,3.42682859456413,NA,0.95,NA,NA,0.968532555542285
0,0.96,"Invertebrates",1,2.60920348398855,2.2858292833617,2.90652192638326,2.9009251616571,3.48143080932431,NA,0.96,NA,NA,0.970154776425814
0,0.97,"Invertebrates",1,2.65110861631608,2.32445308583423,2.95164157447124,2.94682628787458,3.5360330240845,NA,0.97,NA,NA,0.97169581196663
0,0.98,"Invertebrates",1,2.6930137486436,2.36307688830676,2.99677056185211,2.99272741409205,3.59060439089968,NA,NA,NA,NA,NA
0,0.99,"Invertebrates",1,2.73491888097113,2.40271341317888,3.04153210390407,3.03862854030952,3.64514885837624,NA,NA,NA,NA,NA
0,1,"Invertebrates",1,2.77682401329866,2.44021952612227,3.08804272262497,3.08452966652699,3.69969332585279,NA,NA,NA,NA,NA
0,0,"Plants",1,-2.45681733834404,-2.48521247420106,-1.75855780473384,-1.75954838467784,-1.06576815516378,0.0789414376137375,0.0769013643896318,0.146971056596043,0.146846910453147,0.256208696728865
0,0.01,"Plants",1,-2.40096572571772,-2.42615062689729,-1.71007332595649,-1.71104291218331,-1.03182372637639,0.0830990847177007,0.081200193734797,0.153154205293697,0.153028494190498,0.262730689566401
0,0.02,"Plants",1,-2.34511411309141,-2.36664673297041,-1.66078578112766,-1.66253743968879,-0.991245442775652,0.0874549130793546,0.0857516650098289,0.159656543375785,0.159421669856091,0.270666149582015
0,0.03,"Plants",1,-2.28926250046509,-2.30714283904353,-1.6109229865322,-1.61403196719426,-0.951624868541189,0.0920161488731775,0.0905331193438934,0.166460508466554,0.166029580229353,0.278558165221858
0,0.04,"Plants",1,-2.23341088783878,-2.25228929088291,-1.56151987423122,-1.56552649469974,-0.909456660606278,0.096790044892737,0.0951521782185188,0.1734286631282,0.172855060724522,0.28711103415976
0,0.05,"Plants",1,-2.17755927521246,-2.19933714658041,-1.5138762588835,-1.51702102220522,-0.866415060117875,0.101783851696325,0.09981002936912,0.180365042106768,0.17990060797901,0.296000800552797
0,0.06,"Plants",1,-2.12170766258614,-2.14638500227791,-1.4638455314767,-1.46851554971069,-0.825666085189129,0.107004785654087,0.104669514491691,0.187879865707081,0.187168347959436,0.304562232729676
0,0.07,"Plants",1,-2.06585604995983,-2.09324489241131,-1.4179267226481,-1.42001007721617,-0.78632177426841,0.112459993804881,0.109755117673431,0.194986813842401,0.194660003806865,0.312959000945091
0,0.08,"Plants",1,-2.01000443733351,-2.03732848568212,-1.3669125208853,-1.37150460472164,-0.746877759018353,0.118156515458066,0.115339042545415,0.203119133156948,0.202376863668625,0.321502001761552
0,0.09,"Plants",1,-1.95415282470719,-1.98141207895293,-1.31813114084355,-1.32299913222712,-0.701886390620144,0.124101240507793,0.121168389933619,0.211129390979006,0.210319748789299,0.331394123522322
0,0.1,"Plants",1,-1.89830121208088,-1.92549567222373,-1.26957637924524,-1.2744936597326,-0.656897360268674,0.130300864465488,0.127249979824283,0.219329777599628,0.218488982157618,0.341436920526757
0,0.11,"Plants",1,-1.84244959945456,-1.86957926549454,-1.22037912104765,-1.22598818723807,-0.616208786522323,0.136761840260305,0.133590412526966,0.227869739192722,0.226884358028269,0.350644194049659
0,0.12,"Plants",1,-1.78659798682824,-1.81357709743968,-1.17296896778659,-1.17748271474355,-0.575520212775973,0.143490326907441,0.140206356647356,0.236318748727645,0.235505112657626,0.359964042747918
0,0.13,"Plants",1,-1.73074637420193,-1.75738557744605,-1.1263638330441,-1.12897724224902,-0.534840975771937,0.150492135200373,0.147118080219535,0.244832766729057,0.244349896609298,0.369388516784994
0,0.14,"Plants",1,-1.67489476157561,-1.70133142986754,-1.07944351445101,-1.0804717697545,-0.497665380496699,0.157772670645051,0.154291452680139,0.253611340830806,0.253416748998575,0.378089469698683
0,0.15,"Plants",1,-1.6190431489493,-1.64542976220754,-1.03162513505799,-1.03196629725997,-0.453594130631286,0.165336873921438,0.161727587343803,0.262769159167575,0.262703074053643,0.38850656988232
0,0.16,"Plants",1,-1.56319153632298,-1.58952809454753,-0.98074140812526,-0.98346082476545,-0.419893837278637,0.173189159229991,0.169450301083366,0.272744696854264,0.272205620375131,0.396542154221135
0,0.17,"Plants",1,-1.50733992369666,-1.53350322612994,-0.934321176703757,-0.934955352270926,-0.38135392154314,0.181333350956675,0.177481700072013,0.282048864363495,0.281920463273658,0.405800389200586
0,0.18,"Plants",1,-1.45148831107035,-1.47738448762101,-0.886404673093493,-0.886449879776402,-0.333961535187312,0.189772619168952,0.185822802067074,0.291852333539717,0.291842990556833,0.417277033982065
0,0.19,"Plants",1,-1.39563669844403,-1.41833605036866,-0.837999802779354,-0.837944407281878,-0.29086512958564,0.198509414535222,0.194922570937635,0.301956215805583,0.301967892122381,0.427792082226539
0,0.2,"Plants",1,-1.33978508581771,-1.35955365381579,-0.787222349418464,-0.789438934787354,-0.249460059974803,0.207545403339933,0.204312854810377,0.312765395805416,0.312289153692221,0.437956401215542
0,0.21,"Plants",1,-1.2839334731914,-1.30060330301488,-0.738593317553161,-0.74093346229283,-0.202445399828018,0.216881403343734,0.214063499557222,0.323311823036553,0.322800054993323,0.449560799757252
0,0.22,"Plants",1,-1.22808186056508,-1.25114093965109,-0.6915723503888,-0.692427989798305,-0.155452775851742,0.226517321310671,0.222502699197878,0.333683387400525,0.333493172654858,0.461214879960775
0,0.23,"Plants",1,-1.17223024793876,-1.19725226672918,-0.643207060710171,-0.643922517303781,-0.112359491193423,0.236452093089714,0.231964383590818,0.344521939180777,0.344360388047879,0.471939642020797
0,0.24,"Plants",1,-1.11637863531245,-1.13617683211961,-0.592770876260501,-0.595417044809257,-0.0703784402048622,0.246683627193457,0.243022990562312,0.355999339488815,0.355392900243581,0.482412648711799
0,0.25,"Plants",1,-1.06052702268613,-1.08541491667083,-0.546675221436531,-0.546911572314733,-0.0252858984202889,0.257208752859716,0.2524826623704,0.366636126480789,0.366581244209884,0.493678862190337
0,0.26,"Plants",1,-1.00467541005982,-1.03419091804494,-0.499176678445367,-0.498406099820209,0.0237873954334019,0.268023173609319,0.262272414398961,0.377734171918533,0.377915314304247,0.50594656846038
0,0.27,"Plants",1,-0.9488237974335,-0.986987479665485,-0.449764966931941,-0.449900627325684,0.0647460649832869,0.279121427322832,0.271507517304349,0.389416648721493,0.389384393054215,0.516180864054166
0,0.28,"Plants",1,-0.892972184807183,-0.935303776811495,-0.40334925614037,-0.40139515483116,0.105741170337818,0.290496853847978,0.281849933111153,0.400507911749392,0.400977185147387,0.526410688580636
0,0.29,"Plants",1,-0.837120572180867,-0.879413379069277,-0.354860314531372,-0.352889682336636,0.143807209445578,0.302141571115827,0.293299355922883,0.412204305762217,0.412681856480505,0.535889971749322
0,0.3,"Plants",1,-0.781268959554551,-0.83117808471594,-0.308431864909187,-0.304384209842112,0.195797839998589,0.314046460685875,0.303396027995822,0.423497548931284,0.424486078044616,0.548793676747809
0,0.31,"Plants",1,-0.725417346928234,-0.779906847609318,-0.258688679912336,-0.255878737347588,0.242397133118872,0.326201163556814,0.314339962881934,0.435686086998239,0.436377074351338,0.560304300212088
0,0.32,"Plants",1,-0.669565734301918,-0.72340505054395,-0.210436437527056,-0.207373264853064,0.284514327388419,0.338594086970785,0.326643608745932,0.447584177653492,0.448341676035589,0.570652622204108
0,0.33,"Plants",1,-0.613714121675601,-0.666711505774931,-0.15850341052355,-0.158867792358539,0.329232225484463,0.351212422804696,0.339233580289159,0.46045690058981,0.460366376204512,0.581572553756954
0,0.34,"Plants",1,-0.557862509049285,-0.60910719642639,-0.111248473995535,-0.110362319864015,0.376004502405462,0.364042177984113,0.352262885374305,0.472216530127103,0.472437390042038,0.59290907720299
0,0.35,"Plants",1,-0.502010896422969,-0.562232533469982,-0.0629286531643494,-0.061856847369491,0.425784257614463,0.377068217175743,0.363031052082146,0.484273026287902,0.484540717125275,0.604866540050688
0,0.36,"Plants",1,-0.446159283796653,-0.514312042059487,-0.0117863772285033,-0.013351374874967,0.477924065709089,0.390274317816722,0.374183227491119,0.497053439803818,0.496662205863823,0.617257553439717
0,0.37,"Plants",1,-0.390307671170336,-0.468090267752778,0.0349054203721317,0.0351540976195572,0.530928385808174,0.403643237327174,0.385068351105281,0.508725469193506,0.50878761943744,0.629699617176131
0,0.38,"Plants",1,-0.33445605854402,-0.423177005578158,0.0860248639120775,0.0836595701140814,0.57898624680485,0.41715679213164,0.39575677109922,0.52149296312208,0.520902702582066,0.640834108394541
