"Source_ID","PDF","Taxon_group","n_species","logitMSA_loss_pred","logitMSA_loss_pred_lwr","logitMSA_loss_pred_med","logitMSA_loss_pred_mea","logitMSA_loss_pred_upr","MSA_loss_pred","MSA_loss_pred_lwr","MSA_loss_pred_med","MSA_loss_pred_mea","MSA_loss_pred_upr"
0,0.3,"Invertebrates",1,-0.104876736641183,-0.453047149858386,-0.125802876154476,-0.1322562576889,0.166937740431663,0.47380482178661,0.388636523597136,0.468590694629548,0.466984047031066,0.541637782455315
0,0.31,"Invertebrates",1,-0.0630864912379354,-0.408852316922548,-0.0817896231416396,-0.0867854815362673,0.208853311522657,0.484233605906748,0.39918734592443,0.479563985243663,0.47831723694924,0.552024357952684
0,0.32,"Invertebrates",1,-0.0212962458346881,-0.359084623406584,-0.0345683624257868,-0.0413147053836344,0.247956343054248,0.494676139750707,0.411181170848542,0.491358769878523,0.4896727925757,0.561673423508365
0,0.33,"Invertebrates",1,0.0204939995685591,-0.308432062050012,0.00874911884097518,0.00415607076899855,0.288400550340514,0.505123320575459,0.42349750079987,0.502187265757861,0.501039016196679,0.571604516160215
0,0.34,"Invertebrates",1,0.0622842449718064,-0.25777950069344,0.0527058937684718,0.0496268469216315,0.328811285725547,0.515566029424869,0.435909634239735,0.513173424033076,0.512404166061809,0.581470116268802
0,0.35,"Invertebrates",1,0.104074490375054,-0.207126939336868,0.0985043858974963,0.0950976230742644,0.37049165223734,0.525995162945517,0.448402600849638,0.524606203291527,0.523756504855899,0.591577773602513
0,0.36,"Invertebrates",1,0.145864735778301,-0.158141246363025,0.143713540562835,0.140568399226897,0.413561536412048,0.536401665086972,0.460546876617093,0.535866675104293,0.535084348131842,0.601941560216514
0,0.37,"Invertebrates",1,0.187654981181548,-0.112791219107222,0.188226011171937,0.18603917537953,0.454605475050409,0.546776558452332,0.471832051282937,0.546918062726263,0.546376112280597,0.611733667308263
0,0.38,"Invertebrates",1,0.229445226584795,-0.062413983215228,0.234310722024277,0.231509951532163,0.505174875427124,0.557110975069293,0.484401567515501,0.558311143458155,0.557620361621153,0.623674673248663
0,0.39,"Invertebrates",1,0.271235471988043,-0.0202349420335584,0.278765333352739,0.276980727684796,0.547446096050521,0.56739618635933,0.494941437094028,0.569243503006413,0.568805854206536,0.633542863046157
0,0.4,"Invertebrates",1,0.31302571739129,0.022894065177698,0.323778834415198,0.322451503837429,0.592878631205343,0.577623632092582,0.505723266314723,0.580244905988527,0.57992158596095,0.644025364437012
0,0.41,"Invertebrates",1,0.354815962794538,0.0704563306144038,0.367690581453338,0.367922279990062,0.643427578937696,0.587784948128642,0.517606799771268,0.590900823849048,0.590956832787652,0.655527857987207
0,0.42,"Invertebrates",1,0.396606208197785,0.114708491164772,0.413206062131495,0.413393056142694,0.691300651447744,0.597871992758361,0.528645719555222,0.601856382678408,0.601901190316636,0.666256200657679
0,0.43,"Invertebrates",1,0.438396453601032,0.162322745684773,0.458570927069957,0.458863832295327,0.736925657223855,0.607876871478672,0.540491816634973,0.612675105613781,0.612744610994889,0.676323216635335
0,0.44,"Invertebrates",1,0.480186699004279,0.211689422834408,0.504241722656005,0.50433460844796,0.78420318551941,0.617791960051123,0.552725605812469,0.623455632760933,0.623477438259262,0.686585288876264
0,0.45,"Invertebrates",1,0.521976944407526,0.255156749802693,0.551040884806141,0.549805384600593,0.828117380121808,0.627609925714824,0.563445343129444,0.634377050507238,0.634090437572068,0.695956712662268
0,0.46,"Invertebrates",1,0.563767189810774,0.300736748861227,0.595478451367942,0.595276160753226,0.879144127554699,0.637323746445605,0.574622611308907,0.644621167185523,0.644574824141465,0.706644831905647
0,0.47,"Invertebrates",1,0.605557435214021,0.340611715025701,0.641054213691107,0.640746936905859,0.925356166956411,0.646926728174943,0.584339108171859,0.654991728157902,0.654922287191831,0.716132203454967
