"Source_ID","PDF","Realm","n_species","logitMSA_loss_pred","logitMSA_loss_pred_lwr","logitMSA_loss_pred_med","logitMSA_loss_pred_mea","logitMSA_loss_pred_upr","MSA_loss_pred","MSA_loss_pred_lwr","MSA_loss_pred_med","MSA_loss_pred_mea","MSA_loss_pred_upr"
0,0,"Afrotropic",1,-0.992990239795636,-2.25899766261211,-1.37187579368226,-1.38678664152536,-0.561810279706497,0.270321854061674,0.0945761657462907,0.202316952791926,0.199921246767317,0.363128699480422
0,0.01,"Afrotropic",1,-0.954555364302308,-2.20138153604063,-1.32867403049304,-1.34421557189266,-0.52136383023507,0.277969624841761,0.0996264953118851,0.209378780701231,0.206817664060496,0.372533379905041
0,0.02,"Afrotropic",1,-0.91612048880898,-2.15135719873842,-1.28819716805086,-1.30164450225996,-0.493270676448319,0.285749030464402,0.104204466116577,0.216158115149519,0.213888380017287,0.379123383105736
0,0.03,"Afrotropic",1,-0.877685613315651,-2.10125569561808,-1.2439782898453,-1.25907343262727,-0.46629234804295,0.293657606152372,0.108974834124737,0.223744266027729,0.221133436870213,0.38549416967637
0,0.04,"Afrotropic",1,-0.839250737822323,-2.04656063013723,-1.20080754087028,-1.21650236299457,-0.43935437082347,0.301692610733924,0.1144003720521,0.231331590621886,0.228552555362441,0.391894820510335
0,0.05,"Afrotropic",1,-0.800815862328995,-1.99158570718952,-1.16033189680987,-1.17393129336187,-0.40852586689111,0.309851025064192,0.120089203331572,0.238606983007729,0.236145119787404,0.399265643234288
0,0.06,"Afrotropic",1,-0.762380986835666,-1.9377489479288,-1.11869806298289,-1.13136022372917,-0.379804897455604,0.318129551560893,0.125895366628722,0.246252859348839,0.243910163798628,0.406173954288923
0,0.07,"Afrotropic",1,-0.723946111342338,-1.88398040016523,-1.07633286804054,-1.08878915409648,-0.342766672572807,0.326524614906733,0.131932345193655,0.254200614427217,0.251846357139005,0.415137576151603
0,0.08,"Afrotropic",1,-0.68551123584901,-1.82905492932486,-1.03425593376479,-1.04621808446378,-0.306543698773138,0.335032363964224,0.138350896476446,0.262259834988151,0.259951993441537,0.423958606199366
0,0.09,"Afrotropic",1,-0.647076360355682,-1.7740394271871,-0.989961251419021,-1.00364701483108,-0.27994591294391,0.343648674941045,0.145040705653049,0.270919731288898,0.268224979254784,0.430467036273035
0,0.1,"Afrotropic",1,-0.608641484862353,-1.71902392504934,-0.949498546525029,-0.961075945198382,-0.253751629143511,0.352369155835737,0.151996930998301,0.278985679502584,0.276662824445638,0.436900311744607
0,0.11,"Afrotropic",1,-0.570206609369025,-1.66542186398634,-0.907078063698156,-0.918504875565684,-0.221302157696765,0.361189152184438,0.159035518149426,0.287598127726632,0.285262634129629,0.444899155923511
0,0.12,"Afrotropic",1,-0.531771733875697,-1.61075072326244,-0.865339637733994,-0.875933805932987,-0.188621512645956,0.370103754119613,0.166484411611044,0.296224950875783,0.29402110227441,0.452983934344287
0,0.13,"Afrotropic",1,-0.493336858382368,-1.56021269743883,-0.821721712056573,-0.833362736300289,-0.154515124593666,0.379107804741451,0.173616128439953,0.30539831047994,0.302934507115468,0.46144789073688
0,0.14,"Afrotropic",1,-0.45490198288904,-1.50869470044884,-0.776761652720764,-0.790791666667591,-0.121341359740997,0.388195909791839,0.181132319045848,0.315018243352944,0.31199870851425,0.469701826111833
0,0.15,"Afrotropic",1,-0.416467107395712,-1.45477372264038,-0.736238110513023,-0.748220597034894,-0.0865791857687277,0.397362448609765,0.189267972465021,0.323827312542681,0.321209147377799,0.478368714132854
0,0.16,"Afrotropic",1,-0.378032231902383,-1.39752409282424,-0.694246743981638,-0.705649527402196,-0.0558230830520025,0.406601586335683,0.198209294488357,0.333089030701944,0.330560847245711,0.486047852208385
0,0.17,"Afrotropic",1,-0.339597356409055,-1.34208546072762,-0.651081260903274,-0.663078457769498,-0.0220204762497623,0.415907287321105,0.207167314495903,0.342745919035686,0.340048418134669,0.49449510338009
0,0.18,"Afrotropic",1,-0.301162480915727,-1.28648827941165,-0.611291871610949,-0.6205073881368,0.0174990766699818,0.425273329688386,0.21644779906068,0.351764560892137,0.349666062713272,0.50437465753494
0,0.19,"Afrotropic",1,-0.262727605422399,-1.24014731048802,-0.568319581892092,-0.577936318504103,0.0530959609421395,0.43469332097472,0.224410345249192,0.361624662904701,0.359407584860299,0.51327087263261
0,0.2,"Afrotropic",1,-0.22429272992907,-1.18242450609972,-0.525711157450273,-0.535365248871405,0.0821074265008761,0.444160714783756,0.234616543649712,0.371517746741829,0.369266400638265,0.520515332355901
0,0.21,"Afrotropic",1,-0.185857854435742,-1.13022904922028,-0.483169605695707,-0.492794179238707,0.111067052801522,0.453668828358237,0.244118833160021,0.381503948858068,0.379235551691325,0.527738254389474
0,0.22,"Afrotropic",1,-0.147422978942414,-1.07156711296386,-0.440793608207969,-0.450223109606009,0.143452391069154,0.463210860977704,0.255105176871515,0.391551884558952,0.389307721052526,0.535801723070374
0,0.23,"Afrotropic",1,-0.108988103449085,-1.02322771830141,-0.397114271771102,-0.407652039973312,0.175282578986886,0.472779913076878,0.264399157157518,0.40200586412839,0.399475251320467,0.543708792993772
0,0.24,"Afrotropic",1,-0.0705532279557571,-0.977492556955006,-0.357275701146773,-0.365080970340614,0.205692051536754,0.482369005972807,0.273389598392074,0.41161920147311,0.409730165139945,0.551242471073341
0,0.25,"Afrotropic",1,-0.0321183524624288,-0.932286241050417,-0.31532558868118,-0.322509900707916,0.237835776601298,0.491971102082466,0.282461116042183,0.421815358195593,0.420064187895497,0.559180241705958
0,0.26,"Afrotropic",1,0.00631652303089958,-0.881307468792546,-0.273119532630703,-0.279938831075218,0.272154534422536,0.501579125507338,0.292906912534134,0.432141415198244,0.43046877250141,0.567621763371934
0,0.27,"Afrotropic",1,0.0447513985242278,-0.834954403982879,-0.233681617098051,-0.237367761442521,0.303708897930963,0.511185982857537,0.302598507765872,0.441843999383584,0.440935126147041,0.575348936436859
0,0.28,"Afrotropic",1,0.0831862740175562,-0.775911592248532,-0.191876278326648,-0.194796691809823,0.339013257943489,0.520784584185513,0.315201699725674,0.452177561725656,0.451454238832753,0.583950811598134
0,0.29,"Afrotropic",1,0.121621149510884,-0.720025158122144,-0.148122942643354,-0.152225622177125,0.374026741248971,0.530367863898185,0.327387442966281,0.463036821900662,0.46201691350973,0.592431621561495
0,0.3,"Afrotropic",1,0.160056025004213,-0.677793260282476,-0.104495001633349,-0.109654552544428,0.407481532017553,0.539928801516569,0.336754001862945,0.473899994547366,0.472613797616875,0.600483844010849
0,0.31,"Afrotropic",1,0.198490900497541,-0.626682047802989,-0.0632755605788987,-0.0670834829117297,0.445430476988732,0.549460442153628,0.348263253542412,0.484186385711111,0.483235415790232,0.609552241252894
0,0.32,"Afrotropic",1,0.236925775990869,-0.573001222777163,-0.0201436881145161,-0.024512413279032,0.481213713571525,0.558955916584069,0.360544597162226,0.494964248249201,0.493872203505338,0.618034434566985
0,0.33,"Afrotropic",1,0.275360651484198,-0.52576250138925,0.0240359889920059,0.0180586563536658,0.516996950154318,0.568408460784152,0.37150575840597,0.506008707967167,0.504514541400751,0.626445285119487
0,0.34,"Afrotropic",1,0.313795526977526,-0.481922902992519,0.0676839507697106,0.0606297259863636,0.55980940939097,0.577811434825201,0.381798162615475,0.516914530898043,0.515152790022143,0.636408440145466
0,0.35,"Afrotropic",1,0.352230402470854,-0.42462083600734,0.11183868373266,0.103200795619061,0.605189923417002,0.587158341011243,0.395411555111245,0.527930564295436,0.525777324720787,0.646842779341108
0,0.36,"Afrotropic",1,0.390665277964182,-0.375860037028198,0.151291691659628,0.145771865251759,0.645340721982857,0.596442841159059,0.407125792570197,0.537750943038248,0.536378570438269,0.655959738258317
0,0.37,"Afrotropic",1,0.429100153457511,-0.330460154434627,0.195423862433028,0.188342934884457,0.685713279957742,0.605658772927692,0.418128664709932,0.548701071042002,0.546947036110709,0.665012647069336
0,0.38,"Afrotropic",1,0.467535028950839,-0.283858288806311,0.237004789458262,0.230914004517154,0.733280404116242,0.614800165114016,0.429508120077377,0.558975395225151,0.557473348430816,0.675524721485397
0,0.39,"Afrotropic",1,0.505969904444167,-0.235651900220297,0.279600743196492,0.273485074149852,0.778914023116199,0.623861251841218,0.441358148165625,0.56944833809798,0.567948284714497,0.685446013874102
0,0.4,"Afrotropic",1,0.544404779937496,-0.190914685377372,0.321152023802412,0.31605614378255,0.819283597584064,0.632836485577773,0.452415771749648,0.57960498349214,0.578362804630346,0.694084246601946
0,0.41,"Afrotropic",1,0.582839655430824,-0.148117848820253,0.36188661976198,0.358627213415248,0.848772250143552,0.641720548935563,0.463038088397105,0.589497054661391,0.588708080565024,0.700309530519036
0,0.42,"Afrotropic",1,0.621274530924152,-0.0973826110760041,0.402269942760587,0.401198283047945,0.888171979323374,0.650508365207122,0.475673568911291,0.599232915873121,0.59897552641487,0.70851278926884
0,0.43,"Afrotropic",1,0.659709406417481,-0.0511817782406047,0.444494203226036,0.443769352680643,0.930794037040949,0.659195107613251,0.487207347926614,0.609329386840916,0.609156824613835,0.717236350623612
0,0.44,"Afrotropic",1,0.698144281910809,-0.00438362969712138,0.487821657836435,0.486340422313341,0.971936522896717,0.667776207243543,0.498904094330648,0.619593136504976,0.619243951229586,0.725505319560898
0,0.45,"Afrotropic",1,0.736579157404137,0.0381910569863076,0.529342020765109,0.528911491946039,1.00606261555362,0.676247359683291,0.509546603919418,0.62932963568691,0.629229198982981,0.732248890137277
0,0.46,"Afrotropic",1,0.775014032897466,0.0816854603594866,0.570699925749038,0.571482561578736,1.05920866511131,0.684604530330883,0.520410017507059,0.638924663671685,0.63910519807068,0.742539291136946
0,0.47,"Afrotropic",1,0.813448908390794,0.128761464646952,0.613214164202682,0.614053631211434,1.09867221069447,0.692843958419933,0.532145964721428,0.648673647284601,0.648864934695927,0.75001123521163
0,0.48,"Afrotropic",1,0.851883783884122,0.173291644236543,0.655511863492186,0.656624700844132,1.14384172121702,0.700962159769894,0.543214820081548,0.658251471378778,0.658501767238195,0.758384285223781
0,0.49,"Afrotropic",1,0.89031865937745,0.224052703446856,0.700551957739797,0.699195770476829,1.19201281899014,0.708955928297771,0.55578002621049,0.668310136942053,0.668009440017922,0.767100862006608
0,0.5,"Afrotropic",1,0.928753534870779,0.261447499281579,0.745858537945017,0.741766840109527,1.23617846725443,0.716822336331666,0.564992085837671,0.678275626481793,0.677382094637592,0.774898120755007
0,0.51,"Afrotropic",1,0.967188410364107,0.309277384401723,0.787462013681819,0.784337909742225,1.27498653897083,0.724558733774136,0.576708869069009,0.68728611608723,0.686614278904658,0.781595166057366
0,0.52,"Afrotropic",1,1.00562328585744,0.344383424161173,0.829102999681646,0.826908979374923,1.31880335469642,0.7321627461698,0.585254914561368,0.696165230424246,0.695700953364785,0.788982547032617
0,0.53,"Afrotropic",1,1.04405816135076,0.385750345730175,0.8733871969967,0.869480049007621,1.35935686796805,0.739632271737183,0.595259264329775,0.705450014110048,0.704637495495444,0.795655152027584
0,0.54,"Afrotropic",1,1.08249303684409,0.424922098203281,0.914876348778866,0.912051118640318,1.40855893258359,0.746965477429413,0.60466046273834,0.713996977211529,0.713419701629718,0.8035385499709
0,0.55,"Afrotropic",1,1.12092791233742,0.463322981833499,0.958704466258047,0.954622188273016,1.46005571052169,0.754160794092179,0.613802183139362,0.722862342721172,0.722043786698064,0.811541195417328
0,0.56,"Afrotropic",1,1.15936278783075,0.501008750854476,1.0008475250682,0.997193257905714,1.51166506032829,0.76121691079023,0.62269636209659,0.731225179537049,0.730506381891601,0.819307837617976
0,0.57,"Afrotropic",1,1.19779766332408,0.540113855797666,1.04361117408766,1.03976432753841,1.5572032764061,0.768132768375708,0.631838903098917,0.739546183330961,0.738804530364168,0.825951674996981
0,0.58,"Afrotropic",1,1.2362325388174,0.580620065725472,1.08565779738485,1.08233539717111,1.6073782543037,0.774907552372868,0.641210070966509,0.747563175006021,0.746935681101797,0.833047073272688
0,0.59,"Afrotropic",1,1.27466741431073,0.613210112883734,1.12826506296427,1.12490646680381,1.65717847338634,0.781540685254147,0.648672724004068,0.755518580512841,0.754897681097439,0.839858882980826
0,0.6,"Afrotropic",1,1.31310228980406,0.647941240880441,1.1708611025616,1.1674775364365,1.70342525419643,0.788031818182281,0.656546376160446,0.763300628791914,0.762688765975742,0.845981563521028
0,0.61,"Afrotropic",1,1.35153716529739,0.689895799811273,1.21222073331596,1.2100486060692,1.74454507932054,0.794380822292257,0.665943746500149,0.77069164633729,0.770307549217523,0.851263455299743
0,0.62,"Afrotropic",1,1.38997204079072,0.718886401759442,1.25672689494228,1.2526196757019,1.79235336774706,0.80058777958533,0.672361748024046,0.778462146419328,0.777753010136319,0.857215563986751
0,0.63,"Afrotropic",1,1.42840691628405,0.751246475455861,1.29737673071987,1.2951907453346,1.83783405870191,0.806652973505287,0.67945023925565,0.785393160083133,0.785024480760268,0.862692343934737
0,0.64,"Afrotropic",1,1.46684179177738,0.786885832975699,1.33850635172022,1.3377618149673,1.88488297657381,0.8125768792646,0.687162267715457,0.792244204215918,0.79212163177164,0.868170989118348
0,0.65,"Afrotropic",1,1.5052766672707,0.822883489097217,1.37907775062631,1.38033288459999,1.93519045098319,0.81836015398519,0.69484808176264,0.798842842115717,0.799044457653771,0.873822812134148
0,0.66,"Afrotropic",1,1.54371154276403,0.865702844448585,1.42026912918559,1.42290395423269,1.98883398146692,0.824003626715247,0.703850763304322,0.805380603907058,0.805793261191198,0.879619723795143
0,0.67,"Afrotropic",1,1.58214641825736,0.908784892114565,1.46119053901328,1.46547502386539,2.04164174148878,0.829508288380005,0.712751449753981,0.811714697091899,0.812368637463501,0.885100334928548
0,0.68,"Afrotropic",1,1.62058129375069,0.945253030895125,1.50414496061958,1.50804609349809,2.09398438087379,0.834875281720662,0.720159522902828,0.818191868785416,0.818771457467079,0.890317116105699
0,0.69,"Afrotropic",1,1.65901616924402,0.978105542271077,1.54835905746445,1.55061716313078,2.14718110541599,0.840105891271676,0.726732152830829,0.824676602379026,0.825002851491841,0.895405067887533
0,0.7,"Afrotropic",1,1.69745104473734,1.00644594694381,1.5916050485848,1.59318823276348,2.20026592245942,0.845201533422733,0.732324039571953,0.830841802337434,0.831064192371895,0.900273388263132
0,0.71,"Afrotropic",1,1.73588592023067,1.03700662760555,1.63581560076977,1.63575930239618,2.25304311734754,0.850163746607609,0.738272020052059,0.836964761047055,0.836957078720835,0.904912705109763
0,0.72,"Afrotropic",1,1.774320795724,1.07419454716817,1.6754325629062,1.67833037202888,2.30496170086705,0.854994181658104,0.745393783980658,0.842298779488338,0.842683318253398,0.909287132094795
0,0.73,"Afrotropic",1,1.81275567121733,1.10857173982531,1.71609734180084,1.72090144166158,2.35939621554052,0.859694592357233,0.751862743718497,0.847625466074634,0.848244911286181,0.913678196705512
0,0.74,"Afrotropic",1,1.85119054671066,1.14197418113925,1.75507299223011,1.76347251129427,2.41272529627224,0.864266826221944,0.758041916626516,0.85259151278921,0.853644034500981,0.917792538089558
0,0.75,"Afrotropic",1,1.88962542220399,1.17703713654273,1.798250475607,1.80604358092697,2.46656757049899,0.868712815541774,0.764414654895076,0.857935833176094,0.858883025045138,0.921764594563744
0,0.76,"Afrotropic",1,1.92806029769731,1.20978891729017,1.84011036962739,1.84861465055967,2.51852880541627,0.873034568696224,0.770261598262236,0.862961760122771,0.863964365034346,0.925430592968024
0,0.77,"Afrotropic",1,1.96649517319064,1.24502767934013,1.8801773101284,1.89118572019237,2.57181415584023,0.877234161770049,0.776437942007157,0.867631491337029,0.868890666514589,0.929025409411146
0,0.78,"Afrotropic",1,2.00493004868397,1.28035149030795,1.92474996058961,1.93375678982506,2.62693616873248,0.881313730482359,0.782509601909834,0.872667180341079,0.873664656931456,0.932575154714558
0,0.79,"Afrotropic",1,2.0433649241773,1.31567530127577,1.96399386730413,1.97632785945776,2.6842727590979,0.885275462442215,0.79,0.876964530888221,0.878289165147034,0.936092212135801
0,0.8,"Afrotropic",1,2.08179979967063,1.35099911224359,2.00896748298556,2.01889892909046,2.73287939098012,0.889121589740477,0.8,0.881735395721345,0.882767108036936,0.938939128488705
0,0.81,"Afrotropic",1,2.12023467516396,1.38632292321141,2.05128440126284,2.06146999872316,2.78371894702324,0.892854381884882,0.81,0.886077336000708,0.887101477692904,0.941789659475786
0,0.82,"Afrotropic",1,2.15866955065728,1.42164673417923,2.0971608878562,2.10404106835585,2.84108720322762,0.89647613908277,0.82,0.890626925732616,0.891295329249746,0.944856136191235
0,0.83,"Afrotropic",1,2.19710442615061,1.45697054514705,2.14014408167687,2.14661213798855,2.8987054120261,0.899989185873576,0.83,0.894744180433959,0.895351769349265,0.94778240370171
0,0.84,"Afrotropic",1,2.23553930164394,1.48975015347783,2.18276564926616,2.18918320762125,2.95238630560026,0.903395865111032,0.84,0.898691149445631,0.899273945248216,0.950376150798867
0,0.85,"Afrotropic",1,2.27397417713727,1.51867092053937,2.22492708832825,2.23175427725395,3.00286144853675,0.906698532293125,0.85,0.902465745365663,0.903065034572268,0.952703230230043
0,0.86,"Afrotropic",1,2.3124090526306,1.54759168760091,2.26733631945454,2.27432534688665,3.05314950911347,0.909899550236138,0.86,0.906135476104805,0.906728235713386,0.954918305218766
0,0.87,"Afrotropic",1,2.35084392812393,1.57651245466245,2.31074705972129,2.31689641651934,3.103240258821,0.913001284087551,0.87,0.909763203282266,0.910266758864005,0.957026204860814
0,0.88,"Afrotropic",1,2.38927880361725,1.60543322172399,2.3533369948873,2.35946748615204,3.15448973798518,0.916006096671272,0.88,0.913199104443175,0.913683817677831,0.95908526593577
0,0.89,"Afrotropic",1,2.42771367911058,1.63435398878553,2.39623507247575,2.40203855578474,3.20452306629629,0.918916344157451,0.89,0.916539758048784,0.916982621543992,0.961004133853004
0,0.9,"Afrotropic",1,2.46614855460391,1.66402627393291,2.44066167971327,2.44460962541744,3.25394950492166,0.921734372048194,0.9,0.919875869987753,0.920166368458656,0.962814773504465
0,0.91,"Afrotropic",1,2.50458343009724,1.69634516960058,2.483325875485,2.48718069505013,3.30407515030728,0.924462511469601,0.91,0.922964603653096,0.923238238475995,0.964568348059972
0,0.92,"Afrotropic",1,2.54301830559057,1.72892010084856,2.526601112357,2.52975176468283,3.35361884993838,0.927103075759892,0.92,0.925985743751636,0.926201387718551,0.966223140041129
0,0.93,"Afrotropic",1,2.5814531810839,1.75918782771802,2.56998261483925,2.57232283431553,3.4048334585772,NA,0.93,NA,NA,0.967855251801671
0,0.94,"Afrotropic",1,2.61988805657722,1.79087569453236,2.6157405090512,2.61489390394823,3.45824237958814,NA,0.94,NA,NA,0.96947599762278
0,0.95,"Afrotropic",1,2.65832293207055,1.82434528124831,2.65901102148798,2.65746497358093,3.51406912249926,NA,0.95,NA,NA,0.971085438337666
0,0.96,"Afrotropic",1,2.69675780756388,1.85801580666679,2.7043802509805,2.70003604321362,3.56989586541038,NA,0.96,NA,NA,0.972612415300746
0,0.97,"Afrotropic",1,2.73519268305721,1.89168633208527,2.74872420209181,2.74260711284632,3.62238545980489,NA,0.97,NA,NA,0.973976455890239
0,0.98,"Afrotropic",1,2.77362755855054,1.92486279789172,2.78960513864428,2.78517818247902,3.67846876795606,NA,NA,NA,NA,NA
0,0.99,"Afrotropic",1,2.81206243404387,1.95721423168702,2.83030160066787,2.82774925211172,3.73300289393916,NA,NA,NA,NA,NA
0,1,"Afrotropic",1,2.85049730953719,1.99108381424656,2.8718096597048,2.87032032174441,3.78359614618778,NA,NA,NA,NA,NA
0,0,"Australasia",1,-2.57919529859213,-2.52250762356604,-1.31689406304037,-1.33072388353913,-0.254569142818039,0.0704894372538076,0.0742952978731949,0.211335504581976,0.209039651597146,0.436699198700023
0,0.01,"Australasia",1,-2.50727050385523,-2.46181416716708,-1.2694766440515,-1.28813671026126,-0.237001002326888,0.0753500598209445,0.0785788833070539,0.21934685515904,0.216168358917393,0.44102553838589
0,0.02,"Australasia",1,-2.43534570911834,-2.388239045092,-1.22466142465471,-1.24554953698338,-0.223120701074759,0.0805168152255793,0.0840739358450785,0.227117166921706,0.223471485933992,0.444450086486039
0,0.03,"Australasia",1,-2.36342091438144,-2.31363208128023,-1.18197750725681,-1.20296236370551,-0.205255953903317,0.0860049019363859,0.090000233243315,0.234696821478269,0.230948647720331,0.448865410642939
0,0.04,"Australasia",1,-2.29149611964455,-2.23888194232353,-1.1395593099951,-1.16037519042763,-0.179457668119339,0.0918297018116095,0.0963128097964652,0.242401281399383,0.238599117785417,0.455255601548005
0,0.05,"Australasia",1,-2.21957132490765,-2.17085952309243,-1.09502276914523,-1.11778801714976,-0.148318497314788,0.0980066932380805,0.102398005392776,0.250673638697055,0.24642181413331,0.462988200766167
0,0.06,"Australasia",1,-2.14764653017076,-2.10585769660133,-1.05295944745107,-1.07520084387188,-0.126936886229629,0.104551350856218,0.108528786409499,0.258657210747158,0.254415286292321,0.4683083209501
0,0.07,"Australasia",1,-2.07572173543387,-2.03639166422396,-1.01478031569321,-1.03261367059401,-0.106096981302953,0.111479031188066,0.115434666462738,0.266045377981401,0.262577703466979,0.473500607699439
0,0.08,"Australasia",1,-2.00379694069697,-1.97708195216722,-0.970266277009239,-0.990026497316134,-0.0842476104216341,0.118804843650184,0.121630247365311,0.274827430735681,0.270906843966396,0.478950546077409
0,0.09,"Australasia",1,-1.93187214596008,-1.91302326411778,-0.92738168228251,-0.947439324038259,-0.0638130500875516,0.126543506647623,0.128641584978606,0.283456216194965,0.279400086061506,0.48405214888836
